address,points,boost
0x453BbD4fA3d2E085Cd5Aa780476C7af54812B106,7.11,0.1
0x7444DF0fF47828c107fa32f8ed5370F3870209Bc,7.06,0.25
0x63C3405dA16cd6E0159ABB7c10f4588B9b9F4e25,6.85,0
0x1403dE3dC4B8797be4B748f04a151D4368000000,6.79,0
0x99d74eE1C2C2B5899B67aB4B84D65d89BeAAf0A1,6.69,0.25
0x3D59cAf1ead5C9ad8F2581ad37C6cC49B5020BDC,6.66,0.1
0x015685B46C72A9b34597f2D5CF9afeE4Db2C3ED4,6.63,0
0xC5E7380C3B7AdF56c0531598945828586475A549,6.55,0
0x10528BBD751f20a3eE623b0695ab24D1630A2630,6.44,0
0xFd0C5073f7189095861237A9E3eFA63969AF117a,6.39,0
0x9fE1381bbf84Af2BD3d1c1EE48EeD57e475f3F30,6.34,0
0x46362F3455A5604f29dF0Ca4E3F3d223bc59d9c7,6.23,0
0x3012C89F2401eDE332534418093F90CcB7e81165,6.18,0
0xE08d3A0cAB956d899b7A32a54b7B6FD81C188752,6.17,0.375
0xc1fA9C4c013095eF2C2009c7136b990Ab7D3dA61,6.15,0
0x20F41beeE501a2306F84F27065Ae0965785afE37,6.08,0
0x7994bdF209070B8602a27299135095eC3DC39577,5.98,0
0xBeE825f08b2c6251a2622662dE5A1a6f2F0C178d,5.98,0
0x84FB03CDa03203f0b9DCd167EC5eb0cB63A0633e,5.92,0
0x92b13eC6a8a3e06dE1A8FADfe59A147F8e53f35B,5.91,0
0x1935Cbd7eA1bB3c8fd0B06bfD168f473dF5b0eC7,5.72,0
0x0aecc3B5f54E3BB62cB8E2Da737114Cc518b5Bf0,5.51,0
0xF30C36Bb50aceDdE9eC53d43621DB47208fe1DF1,5.35,0.25
0x7Db61477d019AEbAAbe8D763d48c5906e4Db2316,5.12,0
0x2F1e99409710BF32F3153234D88dd30d3A6fbd10,5,0
0x7245cACae8F72cfB0e169da59D28F1afBBc79831,4.82,0
0x93b3a8490228Dc75fDdff5B07b2382ab5ea82642,4.81,0.1
0x97b68d4094fAc31847A5f33CDFfb7D027D783592,4.79,0
0x2cD6d8a7481faC96f811AD2CebDC451213a164C8,4.52,0.1
0x8007D717bC3C5952432eB96c8cE8A3DdaC8E3AC7,4.4,0
0x9233FB6fFCdb2B87DeC8bA8DBb18113F9f1544F2,4.32,0
0x6d2d7C664eC1f3F4F41E215143e1fC1e68AF43D9,4.25,0
0x676c5703085f0f1a6a3640382bDeF95e4fefB5a0,4.24,0
0x6a87234BaFCC122e98984f8737b328A36537d6EE,4.17,0
0x55DF987eAD05ef3A6e68A60a947028dABc19F92A,4.05,0
0x31D75bA3eF67269dD39AEA72FB8eD1267C41465d,3.99,0.1
0x36051d2AC9acd9A45E3C77bF9afaFCC5D1058Ba6,3.68,0.25
0x068419675E69Af14f52D80Ca63aF485F77e7450E,3.65,0
0x2A2989BBE2B1795952a85Bc8b047D1Cab560337E,3.62,0.375
0x9f4D3B6628f3080D44D9956B8978Afc32b3F060F,3.54,0
0x6587c456e236258d19D91bbcfbB21ac9CC596313,3.42,0.1
0xa50cE953E27656003F7633B72b734Aa020B9c5AA,3.33,0
0x2fef669BE594611c595FaB3D2046171c4ACB78CF,3.33,0.1
0x7B819482b053435B0719Dc4b1EeACF5B9eA7708e,3.19,0
0x6A7145e5b700eE3D15Ec0CE5cAA72583Ab1761AD,3.17,0
0xc881C16123eb7715d85E0cc9AFa4018b81993249,3.12,0
0x739BC239E5f28A397579e4cBDc5c9E2f832e52A9,3.11,0.25
0xacafb5FDec567711D142aB977B61d75DcF9480A4,3.11,0
0x31ebDb9b4A293425429e4b425F2856d7ABF4521f,3.01,0
0x461aC5bed597901e298B5B7f22Ac4390CdFAEb6B,3,0.1
0x6d498099a492636da0f5d1FA0f8dBEA7c1733C6a,2.96,0
0x091B6C9557C5995A0AC4B900034cA322127f8cE6,2.89,0
0x95B16ff517FABce51d50f11D1eCadF8754410EfF,2.88,0.25
0x3Ec3EC71EC44c8916bB542E6a72bfeA736f8374B,2.75,0
0x1361849c7CCdd471032D3D4D86c452cF5a6dE1c7,2.74,0.25
0xc3A13041FaFCf859d628F9246AF5FdD9B2424638,2.66,0.1
0x6C31E6Fc9Ab40f9591fe2eA85B737897521c44d5,2.64,0.25
0x019C6DA995d8d15A984b61cE3992bB96d36ADAd7,2.64,0
0xE639b2D18Fc4AA7788b62DEDc4D1DB6984008060,2.62,0
0x1Ee055f5DD97066Cfa4252EcfE13D05572e45220,2.62,0.1
0xF17dF007C5065596Fa1c40685c5bdC9fD8FB71DC,2.61,0
0xB726046fDb55962e7Bf607868dFFB93fC67024C4,2.58,0.25
0x8D902b044257291296CbA7D1cEdBaC2dA39562A3,2.58,0
0x88016C442Af3BC0A2FFE6F180e1f2a6e27289D9C,2.54,0
0xBD5Bb2598CD283Dc0A5ed81c7BcfdEFc28E8c0d1,2.52,0
0x91D94428dDbdE3814E1C069db455B47fa15D8EF3,2.32,0
0xE108AeD82e70de86fC4df9451359bB5EFBE98e0d,2.3,0
0x321CAC31fDA3457f9F835B348883d859352ac9BB,2.25,0
0xA3b88d3a4A05bCc3FC66985CA3f8D5dAAb9d5297,2.18,0.375
0x9ece7CB36E56fc18e05fb3d7893E9BBa73Ea7F62,2.16,0
0x2A3b7CF00c464181f79F68B8066FC4A36Ab5d8aC,2.1,0.375
0x0699754eEFCd31F7c048E867fd8F028B6f9Bd154,2.03,0
0xAd5b2f61F4F665C40c57DDD8B4f947b9a499dB92,2,0
0xBcf061888b6Ee482271027C1A185721e50F06FeA,2,0
0xA591f1035e5aE3c45A536C55Bc5F92742fb3C81D,1.98,0
0xC85d2C5C57de64FEbf2bC3bF221851beF76Fc8ae,1.92,0
0x068c5607c600fe6feFB7D944b24fCD043B45084d,1.92,0
0xFdb51D45070B5185def506a0a28b010Bb1a54Cb9,1.9,0
0xF37778bd7A7C909C32C83A7C51371CC101ae8cc1,1.87,0
0xE9069e8e46c184f4a6b71a9a03fF8ec12A622E22,1.84,0
0xeF617E6eAA955597bBCbF6078820cE8B1D16D5B9,1.83,0
0xd9278f2251D1b849f336aa581600667A2229e73D,1.81,0
0x4E04269fe685aD6f8E5b802eD194FFDF3ab4b006,1.81,0
0xc5E7aD9c34f1643A98eDc1cE055a8E47582E40CC,1.8,0
0xEd373751603934BD3702502CBf13E9D35A634F31,1.8,0
0xAd4D61076479C71C2e7FaacA0a9C5540aC6a8Ee7,1.79,0
0x7782bBc9EC47e9E24435BC4343Cf87B450cec6Ce,1.79,0
0x659A422c7CA7b74784ef61366656BD54A330Fb54,1.79,0
0x068219c81ec0E517567280275c3CCA54127aE256,1.79,0
0x70C1F8d817d3014f147FE927C07d97Fa7B3239ED,1.79,0
0xABed02fd1EA2E3D93FB68D0c0ca0E1F395De9bf0,1.72,0
0x270A9458F074c6D5C86a31444828F270BD14FF54,1.71,0.375
0xb0684334Aa6fF99ED7613D4Ec1E2B91922D3ef9e,1.7,0
0xe527A961039b81CEcb19977B26D9F3e284016f33,1.61,0.25
0x713cCC9aEa26dBFDe11E21D53b6b61101A3Bd1Bb,1.58,0
0x75519352a702Ee9d682a1bBc39b5CeACb376A82e,1.47,0
0xe5682564e3a96Ef7CC7110417e7B6031bFf086fa,1.43,0.375
0x362F5e54b58269f28c5D4B40243a3C1c8292Ffe5,1.37,0
0x3d7b6020c392f27022f627c50E04655951c0cb71,1.36,0.1
0x1597cAD80c3C26b55dA0617D52239c383bC335A5,1.35,0
0xE0e5b56B423D9A6bE46d24E1ac0134436bE5B9C8,1.3,0
0x712C72bed7b59D892Cb17d50bAeB53a953AB8cf9,1.29,0
0xf6938CF00071f12E9C1129e3C47e1f6ab3C6B2F3,1.29,0.1
0x0c853A3362Ed69b7afe062fB211716Ec492Ef408,1.27,0
0x85D0f0Af53B0dEbb00110ffB99c50Ba7E70132aC,1.26,0.1
0xF8cCb0F5785a7201d46ed1F8Adf9c0be615D438d,1.22,0
0x107D6e2B1035d44fe165A9c1f7ef4565e4D9a4fA,1.16,0
0x537c797d0251799cEe63Ba53C220AC1D46E5e4AE,1.14,0
0x038472F8cF14C059609E46558453F057681f0191,1.1,0
0x89585A9D4a6AE37B193e2c32802832Bb6E4EC015,1.1,0.25
0xB68919b9cC810C2160CE4B9f8824e56EE09f0019,1.08,0.375
0xad6094dE12998F85ed5148D9129632Abe842478c,1.05,0
0xE757462E6998CB43413ef13654928Bb15f464228,1.04,0
0xa5c7539c590B7EcA88f998eD1D4fB609FFa9b891,1.03,0
0x036Cf1DF58fE4eEbfa1e0375Ea85E1046c306A58,0.99,0.25
0xEa6F9Cd0674D091fb802300B774BbC18443eaF84,0.99,0
0xcCc3D091ab63DC9B23159CF9d165D18a3817CcF2,0.96,0
0xe4dCE06a1DA6481CeC8d6D000d8C3eF99229AEB6,0.92,0
0x61EFdf769c5103b8f0ef0875213664Cef4347623,0.91,0
0xDa7EDE07282fb772739C6E7929c3CAB2d7E95535,0.88,0
0x52Bc1b2f6FB67046e338a79b49E71EB765228591,0.73,0
0x7f31d6429E90400a642636186a355D318EEbEb68,0.72,0.25
0xC03172Bca4630A898B38CC9BA55C69493C6F46b7,0.72,0.375
0x7B39fA63a460C10AdD0328f39D221eBFeB6A2C49,0.69,0.375
0x04102bE418d218755637242f37DC1E1127B09Bf0,0.64,0
0x27F49DC46b85FaA02299E0070A99Efaa8AC5A1cA,0.61,0
0xeE6c0d7b07647Ac8B03ca834F8aA844E97f32A04,0.52,0
0xa113EEF43e6F165cCfF18A1AB61fF25942aa5615,0.52,0.375
0x8D80a0474759B6c9f10379f904f08fDD06A6969C,0.5,0.25
0xaFF849a5E0be647d0a095563859B66E4BA07b060,0.49,0
0x63E9ed04974203e52F1B00EbdC637Ff0cb8c4639,0.37,0.1
0x25F124AE8C91190267cDceEd0eD4d00D7FC72075,0.37,0.1
0x1039A2b48240047D01dB70F773dBE30CF538e734,0.36,0
0x47b3638236b40b07C2Ce78209eb8100b13E32810,0.32,0.1
0xb03F2dE1cdF72B30e598Ef4f69564550c0f84763,0.3,0.1
0xAc98462211C4d63ddBC24A84e504C17fFA2ed167,0.3,0
0x91C108a590A2D042b5224d8427e141caB51a7bb1,0.28,0
0x94C733265B84E792d52159ac29ed20d9928CAAc6,0.26,0.25
0x53aC811757C0691C9b918FabD9d44fE82fB7743B,0.25,0.1
0x46Bf0ae7899db010d2aeDAE66F9cba5266B62AF3,0.23,0.1
0x304279cb95f6206A14a2f7bcD1c1ba3ee4eB8529,0.22,0
0x2A397b588ecCF5EFc8cED6383C12110d0B89aDff,0.21,0.1
0x021342fE4521C0e8bf49D6313Bee6b3c025b62EC,0.2,0.1
0x6B699762B964C01fA6C6749ab001B06d275f1209,0.2,0.1
0x78E84a294f60DAd775d6a69F0292598BfA93961A,0.2,0
0x7fA1Dc86bb8B8d784243844899A5FC52D29bF8d2,0.18,0
0x5aA172d9dD36C2638B8cC73dA7D9d141CB017963,0.18,0.375
0x1E21e4eD77b08DF0fDbE07040C7ccdFff2E54AB4,0.16,0
0x75E3b7bd4f9fb449599362024091BeD66D1335B0,0.16,0.1
0x4FfD0A59a26cB2Aa76D403215e4cC2845C053994,0.15,0
0x3559101F1689F50ce077724054FEA09C0D29C8B7,0.15,0
0x1Cd110fB17331fD59235985aCd03635F2Bdf0B99,0.15,0.375
0xe37dd4392ad98f614773a932B5541eCaCf7e1655,0.15,0
0x570783589f65F083E73776dE407420cE39cE76c0,0.13,0
0x718d08c2BD63F9167B3797F504E8d72BeC6E98a8,0.11,0
0xEA6430263C0356755A59C7138adDCc773bFC17E7,0.11,0
0xaF10B2DCc1b259ed0289Ec6044Fd6c76B4C621F0,0.11,0
0xc6d381057e122c400B49a32865A6A723ECfb9654,0.11,0.25
0xd0b97289CD29Ba407189E2490dF2DEEcf22cfF49,0.09,0
0xC545d5D6f8cF1AFE073b9F72Ca6DC6DC44dBFd99,0.09,0.375
0xdF3ba3DF08cB6E491BDFF2786e052C3dd15857db,0.07,0
0x083c51F7692f4bFA02216319421066d2b381CECa,0.06,0.25
0xa45517a4fE709ECfa234c1521cFB10413A7F6CdC,0.05,0.1
0x050407ae6328CB8a41B628529De1e116713A7BEf,0.05,0
0xcfae58060D4dC61555A2Bb8A3dC69570354ea791,0.05,0
0x28c959DD30BbBe35e079E6765228dd91765151e9,0.05,0.1
0x6e261b5438373337781DdC46FAcc57a1365E2051,0.04,0
0xc8248869296fAba367ea364EB9BFc3d58cAf0a04,0.04,0.25
0x8c221DdB6f473bb97834FFDdEF23056A38E08Fa6,0.03,0
0x810FECA2E193A92656C7561d74A7A68b237649f4,0.03,0.25
0x1f0444F8B1387eC7cE6d565511DBa1F43893D16D,0.02,0
0x4D654C42808be425435c7eaaD934E7E74816f1d2,0.02,0
0xf698979bdED866A8A226225E092366b93ec8E0f7,0.02,0
0x5A4d21C17a13112E9416FB2E5E27f6de92274583,0.02,0
0x68C2AB5aac44B4e795bAd40B2786e59668F4bd6b,0.01,0.1
0x7Ae8CcFD965fdB2765819203B567638Aa19c9702,0.01,0
0xa2e82aa014bA758214768278F9C72CBEdCFC6e53,0,null
0x486A6B458C2Ca7402e3cBeAFe073044f53DD7E6d,0,null
0xf001749a67728fd0aCAbaBA1cf1D4E3ce40F4736,0,0.1
0x9ac3031584810d58FA264519c38c452bF048a9B2,0,null
0xFf826b708eB6beF8A653b116cf1ACdca6862AFd6,0,null
0xFD9F161f020a52362c9dCd5414B09A8754B26f82,0,null
0xB74A269028Cc91f6f636aD5a7eBb0E5eE27eBcaD,0,null
0x7c09619f7EcB7AeF927dD78A48eE0E70e15EB3FE,0,null
0xC2f17119Cd8EBc0655D5E0d13239524cBB2Ec8e1,0,0
0xefDb2d488EB799790A007dfb7e61fe9A8463BB43,0,null
0xBDd819153F44aDA06E90b8FA1B0EFE6Dccf7b745,0,null
0xC0002d50f2365740097cb9d4776556BD57dbD06f,0,null
0x598879D115E2A4f49C42a63A703E4A6a5fb73129,0,null
0xab89f64F740f8583d533e1Dd8f2ecD4C8A4D711E,0,null
0x23f7013A09214FD6f73746D226D4CcFD015FF0E4,0,null
0x269dBd9EFe7CA0Cd2593836FF7e6843c70B8C062,0,null
0x04A103fb2c52DBD073B3E81E2E3E5c891A65b56b,0,null
0x922A3b6CA120aBEAE73ef18Edd6AAB2b4Ce8d4ec,0,null
0xCB0a40494c6Cfc87e5d0DD4207501764954619Cd,0,null
0xCB3c3139188DC78ED23729785ac34Ee7F4F526Cb,0,0
0x20a70c249c17aA6efbB70AcA20aa57022DbBdAA7,0,null
0x6FC1201e7F868b7d8Cc98FEf07a3C157A399D214,0,0.1
0x1189769038114042ed1faeC9B474A1240b825814,0,null
0x0772eF69B853579af7c07e482315889c742ca319,0,null
0xab96a860c9E77902791D0bdf0bdB99d31AD53069,0,null
0x07dAE3C1E939b897F3Dc22b905c19eb6F3B06924,0,null
0xBFCBB2c5f54313ea8945777a4eE6141420C67E0B,0,null
0xA43189a3104FDa9eF9Ce97fAE2379bE20bcc3724,0,null
0x1ebCCf3b57Ed7b8FBcf8B3c75A7d382A384032e7,0,null
0xDA3A8c9FDe56B349Da9542C3AA3521c28De2890b,0,null
0xEdDe28Bf079Fb7F1bD3235b3F5D5337E327adD6F,0,null
0x951e1195f5B49c09779297012F96B9A759DB75e4,0,null
0xCb63bFFEa979682b83A03557d01831B6063b0A1D,0,null
0xDa0A8f827a72CdB1AC0f7946F8770eB96Eb660C6,0,null
0xEa052D65ca5606591eeF0A163818b1CD6c1Faf70,0,null
0xB4F7397089AF782011c0E522C3738a537A0f24a5,0,null
0x2524FA82BeCEc428b24Fe9D8e7f6d0Fc7bf4431B,0,null
0xdA6e19DDAca416fe32e1df702B1dfc1B6B299116,0,null
0x1a7A4B229e5fd035d9F5656545925B13606e1438,0,null
0xfd6b31271CCb631F9064f887eA1E7bBf02c98E05,0,null
0xf1dDA52Bb5bCCCC48ED7Bd6224c730c58a9E9dD4,0,null
0x602Caae7E3093eF50412dD63E0830B76F41F7Fe1,0,null
0x0FEC379B4017751A3909A6B06251c96EF365e44E,0,null
0x2631CAC0fbA9B72ED85ce9AA04FDF75221F44E7D,0,null
0x2236b805cC6AA7a9f692fD20d470f08919813D3f,0,null
0x2e70393C2Cd2FB070257b9ac767Ee2338bcd4876,0,null
0x970da3e6697D11Bd53C5c26499c56CC6b41103b8,0,null
0x48ec6b110b541A425DD699e4C4F7A54e1F4B9049,0,null
0x0a186ed84EEC15bE1CC77E212047A2Fb0Eb4E670,0,null
0xD7253a07E222c0A2cDA7D100926655ce3AfA1722,0,null
0xc107E54c3a93fA0b9081302Bb341a8A2e749a24C,0,null
0x8d0F05d9FEf0634801cba00031D11F268086b37B,0,null
0xd9d9cDC743baE67374FaC7Bb65772A2c976f10b6,0,null
0xc8B19839ae371bd541F20B15c3A3CB82BFB6A6C6,0,0
0xa0AF2912E95AAFB190345f5fEE7e22042707175e,0,null
0x7282aB49b58C7c493F49F2d5D1a723BdEd47C420,0,null
0x5a128e70c4F08047Be0EDd6F3672D7cb90A0F12c,0,null
0xe23853fc124dd3E8bE513DF45bddD6B226cA559E,0,null
0x91F4Dc3c5F013aE9AA5ebAc648156C38779DD24D,0,null
0x7359212a66c7171D20d35d1cFaD3f5A2a5267aAB,0,null
0x63a6F0fEb995d49B1F31a5186FeF70D1ef8CB03C,0,null
0xd495Af411CEbE6Eafa72f78a8986280dD3E62280,0,null
0x9eB44A3B7b250eA4C340462d3e1c7913a19DBc82,0,null
0xBD1C01C9e17ceB26F35FB79d12Ec28796E19fBfF,0,null
0x1B4EA829d8e890188B5B8721Db7A00F37dE678f9,0,null
0xd4aa404484d047d5b51A189b27A6D17492e490BE,0,null
0x5e8FDdd6af2E195edB04E146FF4ae2F0c2A4970F,0,null
0x64a0e167Edc9eAf2ad8A2Ed10B92ecC98CFB9862,0,null
0x2b79746451eca118a3cf8E1B0eA24EC4347AAC7B,0,null
0x7f8562D256FEC50D5C98294b5043bC5caE297ff3,0,null
0x5Cd199ceE6Ec5BB8ff632599de35C9D658F18105,0,null
0x117E1DC8c0E23dcDBa18D4F662449dc692c9215a,0,null
0x8d1fbcB2E30f9e88aC86CA5CBd3981ba30961E82,0,null
0x20eACc87a079A3D008F98Fe4DB7588d4f9e6130E,0,null
0x994cff7DD19bAB90026681721b1bb7322158F7B8,0,null
0x8EAC428131032b2801b910B8BA7Be69875FA7a66,0,null
0xe6cdb26aed74c76cAd117C45Ad3da40abFb1b7a1,0,null
0xE3D88025dFf1e334e1a9aC1Fc56a8067038aACf5,0,null
0x00344D2C02F3b9Cb294705f0322d353D064A9e42,0,0
0xf9bCf696271DD402d5C524b214Add49378D4856e,0,0
0x86a8E1D80a8E68Ec16FAA53Fc156f37B3aEa93F1,0,0
0xB1925239896E388EF48E5C0Dbba1Deb7a453eDCc,0,null
0xDb764b744011FF5b775Fe4e4471DAEd9A89d9b7A,0,0.25
0x6Fc9BE68dF2A828EB200c8fb86631Cdc065444C6,0,null
0xEF4edB03F3eF02B7E41B0A1Fc67905F5bb3F1d33,0,null
0xFbC629B7F6C3430563aD342d725F897f12E21737,0,null
0x731E56C234ABDD16C07f9F9F70417FA133A1443E,0,null
0x16c5D5EF8e8d41aD626EcB0d2f7b8179F4ae856e,0,0
0x62F0903ff36069390727AA3C7a9C6185B8498569,0,0
0xB6F37FeCb21A261f5f2E38463Ab7cAbF1CE5bD23,0,null
0x78e6668BDe9eCb08501Ab2F62Bb458E61c65a891,0,null
0xA186786eEB604b39852DCd10c0C5De0c45e40Cd3,0,0.1
0xe85C256a306465937b2B937aeE16FF6AF4FC6f50,0,null
0xCDc14A3618D45259FC049160f8aAce15c5519859,0,null
0x75067c84e66b30FDf10cf21DB66df8F19aEA71dA,0,null
0x57AB790b450b7ddC48Eccd7CE8490C8109b9E757,0,null
0x1583a435897B38Adac501d1463adBCaD6B2EcDD8,0,null
0x1D24E8E7a026D41122ebB5Df78bf0B53cf2EE793,0,null
0xE9cc4d324Ca107a2ac2a04db12db616CF5Be9166,0,null
0xcC9004f89Ee787D0Aa5d54FA25962d24c7658171,0,null
0x8A2A09C18660800B8C5F1891797b3b65E3E87F79,0,null
0x0e69d53dF20AC04dD1B6D691dc46B7874B904abf,0,null
0x227907796f9D158B0d29F70ac06b675c505Ff4f4,0,null
0xE0bf7F349071282fa03Ca0FF0A828A0F4d364b0D,0,null
0x6713b7Cd3f52A64D047f93AF668B7efc9e348bB2,0,null
0xC3F8574A66F2F3239dE7a3FE0b9d0cfFDE330c26,0,null
0x3B04bd1E536EC040e64AF565C5061ccfb331e9bB,0,null
0x8E2776e603d9427bF556d9828A949148Fb8f92A6,0,null
0x9de49406c326E3983917F68D8eCE814A5ED465a2,0,null
0x7Bc90c4d2BA1dC0bE3F3602358291318D995D481,0,null
0xb44133C29647d16D1A45Fa557224e751BD9cAf16,0,null
0x279be517145a7B0990e55bA3e0A380c6D7a04aD9,0,null
0x478892E5DB18552cF87594d11Fe43FB3E2878B2C,0,null
0xf37619fAC4b5DE152F5Ce286c8A2066b0371d042,0,null
0x614914596fb864Ff233487BEeD396a00Acf9e8A6,0,null
0x84117Eb1d9175B035363af6cCB4f6FF7C96876f7,0,0
0xDf87bDC9c1fB98b6171058A492f2ee33Ddd27861,0,null
0x9eBE96A2B79C7e0F7359AC8D646E4c7526ad88C8,0,null
0x1ff98075036Ddf91c20eF54C507B22952522707B,0,null
0x979070E374885d922AC7e2Bd5D1fF79876265032,0,0
0x849A31d64ba53076d5b5795c7fBb4Cf6e4f73184,0,null
0x24aD8eb3C4CAf9B3aEc15fF4a833E4648E926da8,0,null
0x53F77F6932C4DBd30AC9a2E6EcfB1620A20C7CEe,0,null
0xc4F80ba2601880e6243ad7DF2aAfBC80bbA16501,0,null
0xB023Cf265F3F45EE55fc02633c56B9D57c504278,0,null
0x6a92faa0c32fb1D0eEc4d4b236421fd1318706bF,0,null
0x8243D89448dB6Fe0fCF69018602498C1B7BCbC75,0,null
0x5A80969C221B283304f53D9a35383Af98A54dc6a,0,null
0xEdb0786fF95e726f6f20f3875403297b97107543,0,null
0xEF60180A83Bb51F4D00AaF54d2962ba418d9e7aa,0,null
0x90cF46F889622B4b6A64D99Af2D0Af911028A25c,0,null
0xB27A961bceba99FE0cCEfeaBE997c28E4c2C8841,0,null
0xfa969734e83Cc8873B5b295ed83E17b4Fb01bB96,0,null
0x027901E364BFf590439a0eE6B8cF834e494a6ff4,0,null
0x5a57E4E959b12e608a99BFBB4F7dcF91F35C6209,0,null
0xBE79b58269bBA7e75f41b43D6F95a94Ae0919A89,0,null
0xBFBf509DC8860d26ce6cE01BaCc9437cDCcbe381,0,null
0xcd425D0658C4E5DBC1cFB1fD09863E8cDb229712,0,null
0x110849F2f983a699B08450f2Fb5058BCd1ffF68d,0,null
0xB353180E055Ff044737229549A290F8B8bC5E968,0,0
0x10Dd5b4dC59858CAfa8da6dA80f421B62B3E497f,0,null
0x3FF49E5C038CEb81a2a1A254c2d1c0CB20fcAA60,0,null
0x330f0d39Bb1e9703dc7F149B4ed682A1a2388Db5,0,0
0xB646c3e26D898a9b51846cD625cbb91706Daffd9,0,null
0x0EDD99Fbb89A45E929f7D31370887134E8eD044f,0,null
0xa0800098AD224ABE806699e1D1677aa0D44Dcf62,0,null
0xC0CdbCD0B24361Df8A888E18D2A3cEDD4CEc948E,0,null
0x74FD108e59F6Aae4E1F363C39eDAf639AD70Ead2,0,0.25
0xf3e11d89b07e738F31dE12e8D8CFa0EAc7867A37,0,null
0xD5F16581cDa3DcFa3EfAd7a874B6EB5727AAE5dd,0,null
0x8eb2E2789eFC3b888d4Ac154C548eFbb02C7AB80,0,null
0x1cCB72Ab183cC9E7616F405d276Ef7E4CBCceE40,0,0
0xD6a4D0C2DCB87b34eBe62cDfeB2B260ff57dDf46,0,null
0x49EFD2d7f23384345667325354748D4C9B017a59,0,0
0x4C8A0b00719d099BcA104a89B05793FF475650af,0,null
0x2AbD3F516FAa74f54F77c370dB0aE891A8310CB2,0,null
0xF121dba8C85FBfe21e3c96a3cA0714102a3952d8,0,null
0x4F7182101446CFBd6409D36C24EE900e52fB7b84,0,null
0xC3C7f11b1E6E2d154327B08a154997edC74253dE,0,0.25
0x9Fd21D13a5f712d57803B43818e8b4F3B7dbCDDf,0,null
0x962905A41dc772E798563B4B8f5E3536b6DF2Eb6,0,null
0xE403909b64fe84796Ed152EE329908b70b70C2b6,0,null
0x110e48DA0A22CbCa187eBfBE966E6D36a9cc9E00,0,0
0x7350e1a56B971c34d8331a0b8ca040dA8B2Ee091,0,0.1
0xE6b5c534b858179eEDd50328A978c6c3f2867c80,0,null
0x2275B8be039e99F88835CE49B16285aD0e61d485,0,null